weight,head,Gender,Marital,schooling,Last_certificate,Population_sector,Age_group,Employed,Hourly_wage,branch,Monthly_hours
340,0,Female,Single,13,Matriculation,Non-orthodox Jews,25-29,1,47.37144852,I,64.95000113
198,0,Female,Married,12,Matriculation,Non-orthodox Jews,45-54,1,40.20523834,S,86.59999497
198,0,Male,Single,10,Up to secondary,Non-orthodox Jews,18-24,1,5.301533699,O,181.8599969
198,1,Male,Married,12,Matriculation,Non-orthodox Jews,55-59,1,77.21709442,D,207.8399857
198,0,Male,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
472,1,Male,Single,14,Post-secondary not academic,Non-orthodox Jews,35-44,1,69.22839355,O,216.500001
472,0,Female,Single,17,BA,Non-orthodox Jews,30-34,1,29.45592117,M,173.1999861
253,1,Female,Widowed,0,Up to secondary,Arabs,65+,0,NA,NA,NA
249,0,Female,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
249,0,Female,Married,18,BA,Arabs,35-44,1,69.74092865,P,151.5500078
249,1,Male,Married,20,MA+,Arabs,35-44,1,76.71435547,P,151.5499997
279,1,Male,Married,12,Up to secondary,Arabs,35-44,1,45.10873795,F,207.8400066
279,0,Female,Married,12,Matriculation,Arabs,30-34,1,49.04333878,B,181.8600177
242,0,Female,Married,21,MA+,Arabs,35-44,1,87.51941681,P,56.28999772
242,1,Male,Married,10,Up to secondary,Arabs,35-44,1,45.04201889,F,220.8299972
326,0,Male,Single,14,Post-secondary not academic,Arabs,25-29,1,40.83344269,M,181.860008
326,1,Male,Married,12,Up to secondary,Arabs,55-59,1,47.76105499,F,220.8299888
326,0,Female,Married,12,Up to secondary,Arabs,45-54,1,20.39733315,A,103.9200028
326,0,Male,Single,12,Matriculation,Arabs,18-24,0,NA,NA,NA
326,0,Male,Single,14,Post-secondary not academic,Arabs,30-34,1,27.72087097,J,181.86001
378,1,Male,Married,17,BA,Arabs,35-44,1,139.8244934,Q,103.9199942
378,0,Female,Married,17,BA,Arabs,25-29,1,89.46684265,Q,90.93000238
251,1,Male,Married,12,Matriculation,Arabs,35-44,1,58.97194672,O,207.8400014
251,0,Female,Married,15,BA,Arabs,30-34,1,24.64039421,O,73.79999372
335,0,Female,Single,14,Matriculation,Arabs,18-24,0,NA,NA,NA
335,1,Male,Married,17,BA,Arabs,45-54,0,NA,M,NA
335,0,Female,Married,16,BA,Arabs,45-54,1,97.63463593,P,151.5500122
335,0,Male,Single,12,Matriculation,Arabs,18-24,1,4.708781242,O,181.8600069
358,1,Male,Divorced,7,Up to secondary,Non-orthodox Jews,60-64,0,NA,NA,NA
459,1,Male,Married,16,BA,Non-orthodox Jews,35-44,1,56.91864014,Q,259.8000032
459,0,Female,Married,18,MA+,Non-orthodox Jews,35-44,1,68.42197418,P,116.9100055
409,1,Female,Single,15,BA,Non-orthodox Jews,65+,0,NA,NA,NA
184,1,Female,Married,11,Matriculation,Non-orthodox Jews,65+,0,NA,NA,NA
184,0,Male,Married,11,Matriculation,Non-orthodox Jews,65+,0,NA,NA,NA
347,1,Female,Widowed,17,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
182,1,Female,Married,13,Post-secondary not academic,Ultra-orthodox,25-29,1,29.28767586,N,136.1500091
182,0,Male,Married,19,Up to secondary,Ultra-orthodox,25-29,0,NA,NA,NA
243,0,Female,Married,8,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
243,1,Male,Married,8,Up to secondary,Non-orthodox Jews,60-64,1,47.06897736,B,216.4999998
309,1,Female,Divorced,16,BA,Non-orthodox Jews,55-59,0,NA,S,NA
742,0,Female,Single,14,Matriculation,Non-orthodox Jews,18-24,1,60.30421829,P,42.199998
742,1,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,45.24640656,X,259.7999824
255,1,Female,Single,10,Up to secondary,Non-orthodox Jews,35-44,1,31.04737663,Q,108.2499967
277,1,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,46.39423752,Q,86.59999995
265,1,Female,Single,14,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
265,1,Female,Single,13,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
179,0,Female,Single,12,Up to secondary,Non-orthodox Jews,18-24,0,NA,NA,NA
179,1,Female,Separated,12,Matriculation,Non-orthodox Jews,45-54,1,50.1867485,O,129.8999934
205,0,Female,Married,12,Up to secondary,Non-orthodox Jews,55-59,0,NA,NA,NA
205,1,Male,Married,10,Up to secondary,Non-orthodox Jews,55-59,1,26.54878044,N,164.5399851
205,0,Female,Single,15,Matriculation,Non-orthodox Jews,18-24,1,35.5111351,G,103.9200063
176,0,Female,Married,15,BA,Non-orthodox Jews,35-44,0,NA,M,NA
176,1,Male,Married,15,BA,Non-orthodox Jews,35-44,0,NA,O,NA
288,0,Male,Single,13,Matriculation,Non-orthodox Jews,18-24,1,38.44858551,I,103.9199973
288,1,Female,Married,20,MA+,Non-orthodox Jews,55-59,1,95.75112915,K,194.849999
288,0,Male,Single,12,Matriculation,Non-orthodox Jews,25-29,1,25.04684067,I,173.1999801
288,0,Male,Married,15,BA,Non-orthodox Jews,55-59,0,NA,J,NA
563,0,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,65+,1,33.09072876,N,194.8500005
563,1,Female,Married,12,Up to secondary,Non-orthodox Jews,60-64,1,63.05335617,O,194.8499975
287,0,Female,Married,12,Up to secondary,Non-orthodox Jews,30-34,1,38.90893936,S,151.5499911
287,1,Male,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,42.83905029,G,216.5000207
330,1,Female,Widowed,14,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
540,1,Female,Widowed,8,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
196,1,Female,Single,20,MA+,Non-orthodox Jews,55-59,1,36.8392868,P,155.8800075
195,1,Male,Married,20,BA,Non-orthodox Jews,55-59,0,NA,L,NA
195,0,Female,Married,16,BA,Non-orthodox Jews,45-54,1,142.0223846,N,181.8600038
195,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,124.2695847,Q,207.8400075
264,1,Male,Married,18,BA,Non-orthodox Jews,30-34,1,68.76667786,H,194.8499904
264,0,Female,Married,18,MA+,Non-orthodox Jews,30-34,0,NA,L,NA
196,1,Female,Single,20,MA+,Non-orthodox Jews,45-54,1,31.10454559,M,151.5500051
279,1,Male,Single,18,MA+,Non-orthodox Jews,30-34,1,110.4351425,O,194.8499963
279,0,Female,Single,16,BA,Non-orthodox Jews,25-29,1,70.33257294,M,181.859985
353,1,Male,Single,16,BA,Non-orthodox Jews,25-29,1,50.42121124,X,281.4499593
485,0,Male,Married,21,MA+,Non-orthodox Jews,35-44,1,87.77169037,O,181.8599839
485,1,Male,Married,17,BA,Non-orthodox Jews,30-34,1,52.55997086,M,216.4999945
248,0,Female,Single,17,Post-secondary not academic,Non-orthodox Jews,25-29,1,27.16911507,P,151.5500038
248,1,Male,Single,13,Post-secondary not academic,Non-orthodox Jews,25-29,1,30.00269318,I,259.8000006
236,1,Female,Married,18,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
236,0,Male,Married,12,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
124,0,Female,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
124,0,Female,Single,13,Up to secondary,Non-orthodox Jews,18-24,0,NA,NA,NA
124,0,Female,Married,17,BA,Non-orthodox Jews,45-54,1,115.8925247,P,129.9000042
124,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,55-59,1,78.6887207,B,194.849998
152,0,Female,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
152,1,Male,Married,15,Post-secondary not academic,Non-orthodox Jews,45-54,1,78.1720047,H,207.8400009
152,0,Female,Married,13,Post-secondary not academic,Non-orthodox Jews,35-44,1,32.94595718,M,173.2000137
152,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,0,NA,NA,NA
313,0,Male,Single,12,Matriculation,Non-orthodox Jews,25-29,1,47.19915771,O,138.7199924
313,0,Male,Single,14,Matriculation,Non-orthodox Jews,18-24,1,24.64354515,I,103.9200026
313,0,Female,Married,12,Up to secondary,Non-orthodox Jews,45-54,0,NA,NA,NA
313,1,Male,Married,12,Up to secondary,Non-orthodox Jews,45-54,1,152.3518066,O,259.7999786
313,0,Female,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
228,0,Female,Married,15,Post-secondary not academic,Non-orthodox Jews,30-34,0,NA,NA,NA
228,1,Male,Married,19,Post-secondary not academic,Non-orthodox Jews,35-44,1,125.9682159,E,181.8599872
172,1,Male,Married,12,Up to secondary,Non-orthodox Jews,45-54,1,51.18205643,G,194.8499911
172,0,Female,Single,12,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
172,0,Female,Married,12,Up to secondary,Non-orthodox Jews,35-44,1,44.87745667,F,181.8599954
128,0,Male,Married,17,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
128,1,Female,Married,20,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
176,1,Male,Married,20,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
176,0,Female,Married,20,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
297,1,Male,Married,16,BA,Non-orthodox Jews,35-44,1,213.1947632,J,216.5000081
297,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,35-44,0,NA,G,NA
241,1,Female,Married,17,MA+,Non-orthodox Jews,30-34,0,NA,NA,NA
241,0,Male,Married,20,MA+,Non-orthodox Jews,35-44,0,NA,NA,NA
255,0,Female,Married,15,BA,Non-orthodox Jews,65+,0,NA,NA,NA
255,1,Male,Married,15,BA,Non-orthodox Jews,65+,0,NA,NA,NA
196,0,Female,Single,15,MA+,Non-orthodox Jews,45-54,1,28.46319771,Q,129.9000001
196,1,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,4.481651783,O,181.8600022
154,0,Female,Married,13,Post-secondary not academic,Non-orthodox Jews,45-54,1,67.134758,M,103.9199926
154,1,Male,Married,11,Post-secondary not academic,Non-orthodox Jews,45-54,1,41.79320145,R,173.2000124
243,1,Female,Widowed,17,MA+,Non-orthodox Jews,60-64,1,57.55654144,M,69.28000249
243,0,Male,Single,15,BA,Non-orthodox Jews,30-34,0,NA,NA,NA
387,1,Female,Widowed,16,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
188,0,Female,Widowed,5,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
188,1,Female,Widowed,20,BA,Non-orthodox Jews,65+,0,NA,NA,NA
453,1,Male,Widowed,25,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
553,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,45-54,1,114.8440628,Q,138.5599968
553,0,Male,Divorced,15,MA+,Non-orthodox Jews,65+,0,NA,NA,NA
553,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,35-44,1,47.28613663,F,259.7999832
402,0,Female,Married,8,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
402,1,Male,Married,8,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
395,0,Male,Single,13,Matriculation,Non-orthodox Jews,18-24,1,35.11560059,G,173.1999847
395,0,Male,Married,16,Post-secondary not academic,Non-orthodox Jews,60-64,1,70.9031601,Q,181.8600212
395,1,Female,Married,19,Post-secondary not academic,Non-orthodox Jews,55-59,1,55.44041061,B,216.5000129
524,1,Female,Single,12,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
499,1,Female,Widowed,10,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
274,1,Male,Divorced,15,BA,Non-orthodox Jews,60-64,1,241.8538055,D,173.2000121
347,1,Female,Widowed,9,Up to secondary,Non-orthodox Jews,35-44,0,NA,NA,NA
347,0,Female,Single,9,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
316,1,Female,Married,12,Matriculation,Non-orthodox Jews,65+,0,NA,NA,NA
316,0,Male,Married,12,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
483,0,Female,Married,12,Up to secondary,Non-orthodox Jews,45-54,0,NA,NA,NA
483,1,Male,Married,12,Matriculation,Non-orthodox Jews,45-54,0,NA,G,NA
336,1,Male,Single,13,Post-secondary not academic,Non-orthodox Jews,35-44,1,27.433815,B,238.1499731
336,0,Male,Married,19,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
336,0,Female,Married,0,Up to secondary,Non-orthodox Jews,60-64,0,NA,NA,NA
239,1,Male,Married,12,Up to secondary,Non-orthodox Jews,35-44,0,NA,G,NA
239,0,Female,Married,11,Up to secondary,Non-orthodox Jews,35-44,0,NA,NA,NA
239,0,Female,Single,9,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
109,1,Female,Divorced,10,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
282,1,Female,Married,12,Matriculation,Non-orthodox Jews,35-44,1,70.45223236,P,173.2000072
282,0,Male,Married,15,Post-secondary not academic,Non-orthodox Jews,35-44,1,49.20371628,B,173.2000066
354,0,Female,Married,17,MA+,Non-orthodox Jews,60-64,1,80.89907837,B,173.200004
354,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,65+,1,92.95134735,B,216.5000011
526,0,Female,Married,15,BA,Non-orthodox Jews,35-44,1,72.36011505,N,151.5500183
526,1,Male,Married,12,Matriculation,Non-orthodox Jews,45-54,1,101.9780502,N,233.8200011
211,1,Female,Separated,16,BA,Non-orthodox Jews,55-59,1,60.62643433,P,281.45001
211,0,Female,Single,16,Matriculation,Non-orthodox Jews,18-24,1,28.78450203,G,121.2400078
309,1,Male,Married,16,BA,Non-orthodox Jews,55-59,1,63.62106323,M,216.4999964
309,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,4.135695457,O,173.1999795
309,0,Female,Married,16,BA,Non-orthodox Jews,55-59,1,63.62106323,M,216.4999964
309,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,4.135695457,O,173.1999795
603,0,Male,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
603,0,Female,Single,13,Matriculation,Non-orthodox Jews,18-24,1,41.24061966,I,34.63999428
603,0,Male,Single,17,Matriculation,Non-orthodox Jews,25-29,1,60.57876205,F,33.7599985
603,0,Female,Married,13,Matriculation,Non-orthodox Jews,55-59,1,85.12783813,Q,173.2000119
603,1,Male,Married,12,Matriculation,Non-orthodox Jews,55-59,0,NA,F,NA
240,1,Female,Divorced,12,Matriculation,Non-orthodox Jews,65+,0,NA,J,NA
402,0,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,45-54,1,82.88141632,G,216.5000181
402,1,Female,Married,17,Post-secondary not academic,Non-orthodox Jews,35-44,1,35.59838867,M,294.4399806
402,0,Female,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
116,0,Female,Married,12,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
116,1,Male,Married,17,BA,Non-orthodox Jews,65+,1,67.44747925,B,303.0999869
144,1,Female,Separated,17,MA+,Non-orthodox Jews,35-44,1,73.5525589,Q,173.1999671
191,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,60-64,1,26.05463982,H,233.8200306
191,0,Female,Single,11,Up to secondary,Non-orthodox Jews,15-17,1,24.50782204,Q,38.96999997
191,0,Female,Married,17,BA,Non-orthodox Jews,45-54,1,79.91023254,P,173.2000107
325,1,Female,Widowed,32,MA+,Non-orthodox Jews,60-64,1,46.4349556,Q,173.1999867
276,1,Female,Single,12,Matriculation,Arabs,18-24,1,27.9535408,G,181.8599975
276,0,Female,Married,12,Up to secondary,Arabs,35-44,1,32.0427475,K,21.60000019
276,0,Male,Married,12,Up to secondary,Arabs,45-54,0,NA,NA,NA
276,0,Female,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
276,0,Male,Single,14,Matriculation,Arabs,18-24,1,25.04773331,F,112.5799985
295,0,Male,Married,18,Post-secondary not academic,Non-orthodox Jews,35-44,1,26.9342289,B,181.8600152
295,1,Female,Married,16,BA,Non-orthodox Jews,35-44,1,89.11230469,H,216.4999836
383,1,Male,Married,17,MA+,Non-orthodox Jews,35-44,1,311.3207092,K,216.4999876
383,0,Female,Married,15,BA,Non-orthodox Jews,35-44,0,NA,NA,NA
590,0,Male,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
590,0,Female,Single,15,Matriculation,Arabs,18-24,0,NA,NA,NA
590,0,Female,Single,12,Matriculation,Arabs,18-24,0,NA,NA,NA
590,0,Female,Married,13,Matriculation,Arabs,45-54,0,NA,NA,NA
590,0,Male,Married,12,Up to secondary,Arabs,45-54,0,NA,NA,NA
590,1,Female,Single,13,Matriculation,Arabs,18-24,1,27.92612267,G,173.1999911
170,0,Female,Single,14,Post-secondary not academic,Arabs,45-54,0,NA,NA,NA
170,0,Female,Single,8,Up to secondary,Arabs,55-59,0,NA,NA,NA
170,0,Female,Single,10,Up to secondary,Arabs,45-54,0,NA,NA,NA
170,0,Male,Widowed,0,Up to secondary,Arabs,65+,0,NA,NA,NA
170,1,Male,Single,14,Post-secondary not academic,Arabs,35-44,1,38.51122665,F,225.1599924
327,0,Male,Single,12,Up to secondary,Arabs,18-24,0,NA,NA,NA
327,1,Male,Married,12,Up to secondary,Arabs,45-54,1,45.30784607,F,225.1600223
327,0,Male,Single,12,Matriculation,Arabs,18-24,1,22.72551537,N,225.1600176
327,0,Female,Married,9,Up to secondary,Arabs,35-44,0,NA,NA,NA
327,0,Male,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
345,0,Female,Single,12,Up to secondary,Arabs,15-17,1,10.3990202,G,155.8799999
345,0,Female,Single,13,Matriculation,Arabs,18-24,0,NA,NA,NA
345,0,Female,Married,10,Up to secondary,Arabs,35-44,0,NA,NA,NA
345,1,Male,Married,10,Up to secondary,Arabs,35-44,1,19.52631378,F,225.1600057
353,0,Female,Married,12,Matriculation,Arabs,35-44,0,NA,NA,NA
353,1,Male,Married,12,Matriculation,Arabs,35-44,1,29.44816589,F,259.7999933
353,0,Female,Single,12,Matriculation,Arabs,18-24,0,NA,NA,NA
353,0,Male,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
537,1,Male,Married,12,Up to secondary,Arabs,35-44,1,34.16657639,H,225.1600128
537,0,Female,Married,12,Matriculation,Arabs,30-34,1,27.59456635,N,129.9000004
350,0,Female,Married,17,BA,Arabs,25-29,0,NA,NA,NA
350,1,Male,Married,10,Up to secondary,Arabs,30-34,0,NA,F,NA
114,0,Female,Married,8,Up to secondary,Arabs,65+,0,NA,NA,NA
114,1,Male,Married,18,MA+,Arabs,65+,1,271.2146912,P,77.94001301
242,0,Female,Divorced,12,Matriculation,Arabs,35-44,0,NA,NA,NA
242,1,Male,Single,16,Matriculation,Arabs,25-29,1,39.47620773,I,77.94000011
242,0,Female,Married,8,Up to secondary,Arabs,65+,0,NA,NA,NA
242,0,Male,Married,8,Up to secondary,Arabs,65+,0,NA,NA,NA
182,1,Female,Separated,12,Up to secondary,Arabs,35-44,1,32.41663361,B,173.2000029
182,0,Male,Single,11,Up to secondary,Arabs,15-17,0,NA,NA,NA
134,0,Female,Single,12,Up to secondary,Arabs,45-54,0,NA,NA,NA
134,1,Female,Single,12,Up to secondary,Arabs,45-54,1,17.74102592,I,51.96000134
280,1,Female,Single,12,Matriculation,Arabs,18-24,1,32.0568161,G,136.079999
280,0,Female,Married,12,Up to secondary,Arabs,35-44,0,NA,NA,NA
280,0,Male,Married,21,MA+,Arabs,45-54,0,NA,NA,NA
280,0,Male,Single,12,Up to secondary,Arabs,15-17,0,NA,NA,NA
319,0,Female,Married,12,Matriculation,Non-orthodox Jews,60-64,1,61.20363235,P,86.59999695
319,1,Male,Married,10,Up to secondary,Non-orthodox Jews,65+,1,14.54958057,K,194.8500045
456,0,Female,Married,16,BA,Non-orthodox Jews,25-29,1,55.8464241,G,173.1999988
456,1,Male,Married,17,MA+,Non-orthodox Jews,30-34,1,62.28296661,K,194.8499669
223,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,43.98228836,X,2.680000066
223,0,Female,Single,9,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
223,0,Male,Married,15,Matriculation,Non-orthodox Jews,60-64,1,31.10011864,T,64.94999387
223,0,Female,Married,12,Up to secondary,Non-orthodox Jews,45-54,1,40.82181168,T,86.59999533
223,1,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,4.708781242,O,181.8600069
561,1,Male,Divorced,16,BA,Non-orthodox Jews,55-59,1,48.15144348,M,181.8599954
561,0,Female,Divorced,16,BA,Non-orthodox Jews,35-44,0,NA,P,NA
372,1,Male,Married,16,BA,Non-orthodox Jews,30-34,1,185.6493378,J,194.8499998
372,0,Female,Married,18,MA+,Non-orthodox Jews,30-34,1,40.92392731,P,77.93999867
163,0,Female,Married,14,Matriculation,Non-orthodox Jews,35-44,0,NA,S,NA
163,0,Male,Single,10,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
163,1,Male,Married,17,Post-secondary not academic,Non-orthodox Jews,35-44,0,NA,S,NA
163,0,Female,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
102,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,2.7803967,Q,173.200007
102,0,Male,Married,17,MA+,Non-orthodox Jews,45-54,1,80.47251892,L,64.94999798
102,1,Female,Married,17,MA+,Non-orthodox Jews,35-44,1,61.52936935,K,173.1999992
375,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,9.918200493,O,186.1899928
375,0,Female,Married,12,Matriculation,Non-orthodox Jews,45-54,1,84.87773132,H,173.1999791
375,1,Male,Married,12,Matriculation,Non-orthodox Jews,45-54,1,84.64970398,G,216.4999911
375,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,57.41943741,O,181.8599819
231,0,Male,Married,17,MA+,Non-orthodox Jews,35-44,0,NA,NA,NA
231,1,Female,Married,15,BA,Non-orthodox Jews,35-44,1,55.35903931,H,186.1899874
202,0,Female,Divorced,12,Up to secondary,Non-orthodox Jews,45-54,1,26.75831604,P,166.0000148
202,0,Male,Single,9,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
202,0,Female,Single,12,Up to secondary,Non-orthodox Jews,18-24,1,32.86452103,J,121.2400104
202,1,Male,Single,12,Up to secondary,Non-orthodox Jews,18-24,1,4.708781242,O,181.8600069
397,0,Female,Married,12,Matriculation,Non-orthodox Jews,30-34,1,31.63746834,G,181.8600107
397,0,Male,Widowed,12,Up to secondary,Non-orthodox Jews,65+,0,NA,NA,NA
397,1,Male,Married,15,BA,Non-orthodox Jews,35-44,1,44.93100739,X,194.8499967
218,0,Female,Married,15,BA,Arabs,25-29,1,29.24070168,K,173.1999907
218,1,Male,Married,15,BA,Arabs,35-44,0,NA,F,NA
142,0,Female,Married,16,BA,Arabs,30-34,1,45.89788055,P,64.94999558
142,1,Male,Married,13,Matriculation,Arabs,35-44,0,NA,B,NA
352,0,Male,Single,12,Matriculation,Non-orthodox Jews,18-24,1,5.288377285,O,207.8399802
352,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,55-59,1,48.20483017,E,238.1499831
352,0,Female,Married,14,Post-secondary not academic,Non-orthodox Jews,55-59,1,50.77506256,O,151.5500137
352,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,6.346052647,O,173.1999861
375,1,Male,Married,14,Post-secondary not academic,Non-orthodox Jews,35-44,1,103.1138229,G,194.8499822
375,0,Female,Married,12,Matriculation,Non-orthodox Jews,35-44,1,43.73211288,P,103.9199987
329,0,Male,Married,12,Matriculation,Non-orthodox Jews,35-44,0,NA,NA,NA
329,1,Female,Married,15,BA,Non-orthodox Jews,35-44,1,45.69622803,O,173.2000048
299,0,Male,Married,16,BA,Non-orthodox Jews,35-44,0,NA,M,NA
299,1,Female,Married,21,MA+,Non-orthodox Jews,35-44,0,NA,M,NA
431,1,Female,Married,16,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
431,0,Male,Married,13,Post-secondary not academic,Non-orthodox Jews,65+,0,NA,NA,NA
422,0,Female,Single,12,Matriculation,Non-orthodox Jews,18-24,1,5.566610813,O,173.1999837
422,0,Female,Married,19,MA+,Non-orthodox Jews,45-54,0,NA,M,NA
422,1,Male,Married,17,BA,Non-orthodox Jews,45-54,1,120.6436386,G,216.499983
422,0,Male,Single,11,Up to secondary,Non-orthodox Jews,15-17,0,NA,NA,NA
497,1,Male,Married,12,Matriculation,Non-orthodox Jews,25-29,1,58.29139328,N,194.8499858
497,0,Female,Married,16,BA,Non-orthodox Jews,18-24,1,26.51265526,M,173.1999928
368,0,Female,Divorced,13,BA,Non-orthodox Jews,65+,0,NA,NA,NA
368,1,Male,Divorced,13,BA,Non-orthodox Jews,65+,0,NA,NA,NA
384,1,Female,Widowed,0,Up to secondary,Arabs,65+,0,NA,NA,NA
410,0,Male,Single,10,Up to secondary,Arabs,15-17,0,NA,NA,NA
